block_end_hr,feature_index,feature,importance,norm_importance
72,34,d2MeanVarAmp,4.885816196065207e-08,1.2803637275308856e-05
72,35,d2MaxMaxFourAmp,1.9024202657647038e-08,4.9854308984575755e-06
72,36,d2MeanMaxFourAmp,7.085592557132259e-08,1.856831148400794e-05
72,37,d2VarMaxFourAmp,9.007631085466983e-09,2.360515346872795e-06
72,38,linelengthmean,5.585637197214055e-08,1.4637569191038615e-05
72,39,kurtavg,1.1066782690249966e-06,0.0002900131025901904
72,40,shanavg,8.81035333577529e-09,2.3088172753903716e-06
72,41,nlemean,1.4103187062630695e-08,3.69584291200262e-06
72,42,nleavgstd,1.165430063565509e-08,3.0540943835853156e-06
72,43,deltakurtosis,3.342513082316145e-05,0.008759299035525839
72,44,thetakurtosis,0.0001489783317083493,0.039040857136838775
72,45,alphakurtosis,9.05193155631423e-05,0.023721246079888875
72,46,betakurtosis,8.128247282002121e-05,0.021300664148312404
72,47,deltameanrat,0.0001828719105105847,0.047922916377941834
72,48,thetameanrat,4.425798761076294e-05,0.011598128074479842
72,49,alphameanrat,5.3571373427985236e-05,0.014038768676243665
72,50,betameanrat,1.1952609384024981e-05,0.0031322683642859292
72,51,deltaminrat,0.00015708569844719023,0.041165451653219096
72,52,thetaminrat,6.073455369914882e-05,0.01591593225033574
72,53,alphaminrat,3.912871761713177e-05,0.010253965505726862
72,54,betaminrat,8.403223546338268e-06,0.0022021259481128006
72,55,deltastdrat,4.036617974634282e-05,0.010578251471644075
72,56,thetastdrat,2.65019934886368e-05,0.006945040461701683
72,57,alphastdrat,1.053856703947531e-05,0.0027617082665458204
72,58,betastdrat,3.37786309501098e-06,0.0008851936319054176
72,59,deltapctrat,0.0002331830037292093,0.06110730487406043
72,60,thetapctrat,8.903029083739966e-05,0.023331036302907726
72,61,alphapctrat,4.7476096369791776e-05,0.012441456918824883
72,62,betapctrat,4.47217098553665e-05,0.011719649866911937
72,63,deltathetamean,2.5115398329944583e-06,0.0006581673098969286
72,64,deltaalphamean,1.3079387599645997e-06,0.00034275488043104623
72,65,thetaalphamean,2.0249673980288208e-05,0.005306574586159681
72,66,deltathetamin,2.418877193122171e-05,0.006338843900676313
72,67,deltaalphamin,7.451143119396875e-06,0.0019526263362916257
72,68,thetaalphamin,4.6968605602160096e-05,0.012308465266077958
72,69,deltathetastd,6.022657544235699e-06,0.001578281284750302
72,70,deltaalphastd,3.3240353332075756e-06,0.0008710876747875964
72,71,thetaalphastd,4.368769168650033e-06,0.001144867787289989
72,72,deltathetapct,3.5956445572082885e-06,0.0009422648506202427
72,73,deltaalphapct,3.844864750135457e-06,0.0010075748177551457
72,74,thetaalphapct,4.712109785032226e-06,0.001234842697062053
72,75,meanlogentropy,6.008444324834272e-05,0.015745566070623284
72,76,xcorrmean,1.530502835578318e-08,4.010794178331575e-06
72,77,xcorrstd,1.8987168004969135e-05,0.0049757256979245145
72,78,corrmean,2.4481340005877428e-05,0.006415513496009107
72,79,geomeanamp,8.10032503295588e-08,2.1227491860540543e-05
72,80,harmmeanamp,1.3507499829756853e-07,3.539738733024469e-05
72,81,meanskewamp,2.0649054931709543e-05,0.0054112352739846695
72,82,stdskewamp,1.7314501747023314e-05,0.004537391319594154
72,83,overallskewamp,2.6342000637669116e-05,0.006903113169551755
72,84,meaniqrchannelamp,1.4199949305293558e-07,3.7212001626089456e-05
72,85,overalliqramp,7.871994966990314e-08,2.062913628874788e-05
72,86,avgspectent,5.217667421675287e-05,0.013673277587504801
72,87,sdspectent,3.872529305226635e-06,0.0010148245159540977
72,88,pctchangepoint,1.968392462003976e-05,0.005158315844801527
72,89,pctpeakpoint,0.00011347424879204482,0.029736753560061786
72,90,avgspectkurt,4.849515971727669e-05,0.012708509892947546
72,91,sdspectkurt,7.909187115728855e-05,0.02072660102397904
72,92,meanrms,2.0514238485702663e-07,5.375905642165763e-05
72,93,sdrms,1.5439522371707426e-07,4.046039314998412e-05
84,0,SignalSD,7.020280889946662e-08,1.7640621243238307e-05
84,1,lv_l5,2.3782962671248242e-05,0.0059762029910565735
84,2,lv_l10,0.00010131591989193112,0.025458750109034596
84,3,lv_l20,0.00013186836440581828,0.033135994227519325
84,4,SIQ,0.00019491948478389531,0.04897953312557519
84,5,SIQ_delta,0.0005036884103901684,0.12656725010855296
84,6,SIQ_theta,0.0003825943567790091,0.09613863381740217
84,7,SIQ_alpha,0.00019234752107877284,0.04833324790872019
84,8,SIQ_beta,0.0001128489529946819,0.028356780429198918
84,9,BCI,0.0002207468351116404,0.055469451577422765
84,10,BSAR,8.885185138751694e-07,0.00022326768425067863
84,11,d0MaxAmp,1.40734456977043e-07,3.5363873473497084e-05
84,12,d0MeanMaxAmp,1.0494467517219164e-07,2.6370586807408688e-05
84,13,d0VarMaxAmp,4.2849954695611814e-08,1.0767372886143192e-05
84,14,d0VarMeanAmp,3.475646437323121e-09,8.733633787222098e-07
84,15,d0VarVarAmp,1.6456663587405274e-08,4.1352443559421944e-06
84,16,d0MeanVarAmp,6.95396362715428e-09,1.7473978663952909e-06
84,17,d0MaxMaxFourAmp,8.967622022737487e-08,2.2533916524932167e-05
84,18,d0MeanMaxFourAmp,1.9639500692392176e-07,4.935030357787281e-05
84,19,d0VarMaxFourAmp,3.2461173748998817e-09,8.156871216322356e-07
84,20,d1MaxAmp,6.090045445716896e-08,1.5303117745024647e-05
84,21,d1MeanMaxAmp,2.2083215256429867e-08,5.5490890219143465e-06
84,22,d1VarMaxAmp,3.2332105881494044e-09,8.124438933326605e-07
84,23,d1VarMeanAmp,1.0297592112351595e-08,2.5875876623610846e-06
84,24,d1VarVarAmp,1.2284200323620098e-08,3.0867842552478554e-06
84,25,d1MeanVarAmp,2.2934889543080317e-08,5.7630984575613e-06
84,26,d1MaxMaxFourAmp,1.2829124429458716e-08,3.2237132458125395e-06
84,27,d1MeanMaxFourAmp,6.558436460579742e-09,1.6480094651855257e-06
84,28,d1VarMaxFourAmp,1.0284212592637232e-08,2.5842256453222007e-06
84,29,d2MaxAmp,6.17471869190922e-08,1.5515885394771154e-05
84,30,d2MeanMaxAmp,5.5659548081621324e-08,1.3986178354825815e-05
84,31,d2VarMaxAmp,1.1926763576752819e-08,2.996967246943665e-06
84,32,d2VarMeanAmp,1.0435490693794236e-08,2.622238934629878e-06
84,33,d2VarVarAmp,2.840896407008131e-08,7.138628538221891e-06
84,34,d2MeanVarAmp,5.4394604376284406e-08,1.3668322229840528e-05
84,35,d2MaxMaxFourAmp,2.326142123365571e-08,5.845149617160963e-06
84,36,d2MeanMaxFourAmp,8.2921694399829e-08,2.083663355763607e-05
84,37,d2VarMaxFourAmp,1.0141731898727357e-08,2.5484229759541242e-06
84,38,linelengthmean,6.178450462357432e-08,1.5525262619140892e-05
84,39,kurtavg,1.2280380587981199e-06,0.0003085824428843308
84,40,shanavg,1.0188300869629074e-08,2.560124866380489e-06
84,41,nlemean,1.509650893183334e-08,3.793463542790799e-06
84,42,nleavgstd,1.4030468342696167e-08,3.525587961205197e-06
84,43,deltakurtosis,3.5763874620897695e-05,0.00898677668697545
84,44,thetakurtosis,0.00014899139932822436,0.03743868493656876
84,45,alphakurtosis,9.034870163304731e-05,0.022702898221769633
84,46,betakurtosis,8.625673945061862e-05,0.021674666500938477
84,47,deltameanrat,0.0001892970030894503,0.04756671116626041
84,48,thetameanrat,4.727428677142598e-05,0.01187912279511786
84,49,alphameanrat,5.5078548029996455e-05,0.013840184170067573
84,50,betameanrat,1.296041409659665e-05,0.003256703824500748
84,51,deltaminrat,0.0001643913274165243,0.04130839190182482
84,52,thetaminrat,6.607424438698217e-05,0.016603192057928796
84,53,alphaminrat,4.2981122533092275e-05,0.010800332851371948
84,54,betaminrat,9.269278052670415e-06,0.002329192035030705
84,55,deltastdrat,4.261804497218691e-05,0.010709098414541615
84,56,thetastdrat,2.816561027429998e-05,0.0070774783904317875
84,57,alphastdrat,1.0558858775766566e-05,0.002653238970692469
84,58,betastdrat,3.6364560855872696e-06,0.000913771763254923
84,59,deltapctrat,0.0002400782541371882,0.06032706691319049
84,60,thetapctrat,9.35271309572272e-05,0.02350157663272258
84,61,alphapctrat,4.8149733629543334e-05,0.012099105822645246
84,62,betapctrat,4.741927841678262e-05,0.011915556418490866
84,63,deltathetamean,2.6046343464258825e-06,0.0006544947232556907
84,64,deltaalphamean,1.3957229612060473e-06,0.0003507184470978332
84,65,thetaalphamean,2.102353028021753e-05,0.005282810484124188
84,66,deltathetamin,2.652917646628339e-05,0.006666273917998346
84,67,deltaalphamin,8.06621574156452e-06,0.002026885519167131
84,68,thetaalphamin,5.067546953796409e-05,0.012733774879615637
84,69,deltathetastd,5.971873179078102e-06,0.0015006173473148686
84,70,deltaalphastd,3.3866324429254746e-06,0.0008509958668643111
84,71,thetaalphastd,4.632001036952715e-06,0.0011639331413104007
84,72,deltathetapct,3.5149928407918196e-06,0.0008832503762904827
84,73,deltaalphapct,3.8988268897810485e-06,0.000979700521015803
84,74,thetaalphapct,4.736331902677193e-06,0.0011901494895602306
84,75,meanlogentropy,6.044745896360837e-05,0.015189288653965915
84,76,xcorrmean,1.7349703895774837e-08,4.359648280540885e-06
84,77,xcorrstd,1.9272836652817205e-05,0.004842894707561084
84,78,corrmean,2.638239493535366e-05,0.006629390530663489
84,79,geomeanamp,8.901394465965495e-08,2.236749935969412e-05
84,80,harmmeanamp,1.4359581257394893e-07,3.608287732987442e-05
84,81,meanskewamp,2.2315798560157418e-05,0.005607532751344522
84,82,stdskewamp,1.8854390873457305e-05,0.004737747297931215
84,83,overallskewamp,2.876923645089846e-05,0.007229158087025221
84,84,meaniqrchannelamp,1.503994582208179e-07,3.7792503166947364e-05
84,85,overalliqramp,8.49813943659683e-08,2.1354196708555097e-05
84,86,avgspectent,5.813844109070487e-05,0.014609076688400705
84,87,sdspectent,3.7592085391224828e-06,0.0009446171036827382
84,88,pctchangepoint,2.199153823312372e-05,0.005526052341898206
84,89,pctpeakpoint,0.0001196734665427357,0.030071649970145164
84,90,avgspectkurt,4.9788675823947415e-05,0.012510940604533352
84,91,sdspectkurt,8.254864223999903e-05,0.02074289269514499
84,92,meanrms,2.212912448840143e-07,5.5606251325839076e-05
84,93,sdrms,1.7078050973395875e-07,4.291387104265608e-05
96,0,SignalSD,7.990077932618078e-08,1.854084411775741e-05
96,1,lv_l5,2.6079122108058073e-05,0.0060516172909846665
96,2,lv_l10,0.0001121955065173097,0.026034782321186497
96,3,lv_l20,0.00014407350681722164,0.03343201973652703
96,4,SIQ,0.00020659519941546023,0.04794007543032746
96,5,SIQ_delta,0.0005484609282575548,0.12726945420633515
96,6,SIQ_theta,0.0004204220895189792,0.09755825276261222
96,7,SIQ_alpha,0.00020950339967384934,0.04861491850581104
96,8,SIQ_beta,0.00012600449554156512,0.0292391354586865
96,9,BCI,0.00023500451061408967,0.05453240925821612
96,10,BSAR,9.210586426888767e-07,0.00021373013957339543
96,11,d0MaxAmp,1.5619929172316915e-07,3.624578813331364e-05
96,12,d0MeanMaxAmp,1.1187099602238959e-07,2.5959480195830148e-05
96,13,d0VarMaxAmp,4.527401387122154e-08,1.0505760279818152e-05
96,14,d0VarMeanAmp,3.828720007703623e-09,8.884481657378725e-07
96,15,d0VarVarAmp,1.710238350938198e-08,3.968579898264594e-06
96,16,d0MeanVarAmp,7.565918558327667e-09,1.7556589282432273e-06
96,17,d0MaxMaxFourAmp,9.161092151543926e-08,2.12581633073673e-05
96,18,d0MeanMaxFourAmp,2.01669564603435e-07,4.679708999262679e-05
96,19,d0VarMaxFourAmp,3.748092947120085e-09,8.697387892516968e-07
96,20,d1MaxAmp,6.668185648095459e-08,1.5473414864314657e-05
96,21,d1MeanMaxAmp,2.396740228505223e-08,5.561596187449567e-06
96,22,d1VarMaxAmp,3.8741210239834345e-09,8.98983396717227e-07
96,23,d1VarMeanAmp,1.0564127350676245e-08,2.451388335643512e-06
96,24,d1VarVarAmp,1.2678688321443587e-08,2.942068722832736e-06
96,25,d1MeanVarAmp,2.3889112910069343e-08,5.5434292670531e-06
96,26,d1MaxMaxFourAmp,1.3647125207683075e-08,3.1667929057140063e-06
96,27,d1MeanMaxFourAmp,6.884299796894311e-09,1.5974904183732147e-06
96,28,d1VarMaxFourAmp,1.059947507542347e-08,2.459590716896644e-06
96,29,d2MaxAmp,7.298831405933015e-08,1.693681794851459e-05
96,30,d2MeanMaxAmp,6.284603415451784e-08,1.4583318617223685e-05
96,31,d2VarMaxAmp,1.227738088971364e-08,2.848945994897534e-06
96,32,d2VarMeanAmp,1.088440448882011e-08,2.52570811753907e-06
96,33,d2VarVarAmp,2.9532136736065695e-08,6.852883642754125e-06
96,34,d2MeanVarAmp,5.6082054555872674e-08,1.3013748302493616e-05
96,35,d2MaxMaxFourAmp,2.522434172647081e-08,5.85326691263318e-06
96,36,d2MeanMaxFourAmp,8.779417726145766e-08,2.0372494095537326e-05
96,37,d2VarMaxFourAmp,1.0498692581961677e-08,2.4362043054394317e-06
96,38,linelengthmean,6.478731506831537e-08,1.5033789652863558e-05
96,39,kurtavg,1.3547698927141028e-06,0.00031437212012289605
96,40,shanavg,1.1115021791852087e-08,2.5792224825106324e-06
96,41,nlemean,1.535362947890917e-08,3.5627844084992973e-06
96,42,nleavgstd,1.5384319596023488e-08,3.5699059995797718e-06
96,43,deltakurtosis,3.973442653659731e-05,0.009220308171414036
96,44,thetakurtosis,0.0001528677239548415,0.03547270332511492
96,45,alphakurtosis,9.153414430329576e-05,0.021240347281864753
96,46,betakurtosis,9.2750255134888e-05,0.02152254379544844
96,47,deltameanrat,0.00020622632291633636,0.047854478246837674
96,48,thetameanrat,5.0780039600795135e-05,0.011783424473100122
96,49,alphameanrat,5.655238055624068e-05,0.01312288667549687
96,50,betameanrat,1.3664040125149768e-05,0.0031707179844261226
96,51,deltaminrat,0.00018691865261644125,0.043374165184482956
96,52,thetaminrat,7.448479300364852e-05,0.017284073420439902
96,53,alphaminrat,4.741318116430193e-05,0.011002150523533994
96,54,betaminrat,1.037554829963483e-05,0.0024076288777418564
96,55,deltastdrat,4.403539060149342e-05,0.010218339792079164
96,56,thetastdrat,2.9358885512920097e-05,0.006812680982046148
96,57,alphastdrat,1.0800235941132996e-05,0.0025061769448090254
96,58,betastdrat,3.969482804677682e-06,0.0009211119407133488
96,59,deltapctrat,0.000257602718193084,0.05977628607138719
96,60,thetapctrat,9.922472963808104e-05,0.023024934930058607
96,61,alphapctrat,4.980167796020396e-05,0.01155639726733355
96,62,betapctrat,4.899744817521423e-05,0.011369777071584517
96,63,deltathetamean,2.967543196064071e-06,0.0006886135063379428
96,64,deltaalphamean,1.5767298009450315e-06,0.00036587755090350594
96,65,thetaalphamean,2.2587046260014176e-05,0.005241286847502342
96,66,deltathetamin,3.229713183827698e-05,0.007494496197835478
96,67,deltaalphamin,9.535931894788519e-06,0.002212797275193688
96,68,thetaalphamin,5.723066351492889e-05,0.013280281117839297
96,69,deltathetastd,6.106496584834531e-06,0.001417002465305577
96,70,deltaalphastd,3.7411998619063525e-06,0.0008681392601918299
96,71,thetaalphastd,5.094619154988322e-06,0.0011821979758966958
96,72,deltathetapct,3.555107923602918e-06,0.0008249569327007543
96,73,deltaalphapct,4.236092536302749e-06,0.0009829782894026137
96,74,thetaalphapct,5.144534952705726e-06,0.001193780854465549
96,75,meanlogentropy,6.396890967153013e-05,0.014843880029767373
96,76,xcorrmean,1.8254809219797608e-08,4.235998384470907e-06
96,77,xcorrstd,2.2030046238796785e-05,0.005112035910852275
96,78,corrmean,2.9340902983676642e-05,0.006808508165781306
96,79,geomeanamp,9.652599430864939e-08,2.2398697846014527e-05
96,80,harmmeanamp,1.5506068962167774e-07,3.5981577392768505e-05
96,81,meanskewamp,2.398349533905275e-05,0.005565330554099287
96,82,stdskewamp,1.9823162801912986e-05,0.0045999322476040745
96,83,overallskewamp,3.087256118305959e-05,0.0071639269258476305
96,84,meaniqrchannelamp,1.656872967714662e-07,3.8447464062791456e-05
96,85,overalliqramp,9.835734715579747e-08,2.2823660255016437e-05
96,86,avgspectent,6.787908205296844e-05,0.01575122908454753
96,87,sdspectent,3.874918093060842e-06,0.0008991683552825867
96,88,pctchangepoint,2.5761442884686403e-05,0.00597790035092906
96,89,pctpeakpoint,0.00012789548782166094,0.02967793709978202
96,90,avgspectkurt,5.273116403259337e-05,0.01223617968086398
96,91,sdspectkurt,8.717329183127731e-05,0.020228418655059255
96,92,meanrms,2.3830833129068196e-07,5.5299055399521654e-05
96,93,sdrms,1.8394503342733515e-07,4.2684141753976524e-05
108,0,SignalSD,9.56228447535068e-08,1.960718321183638e-05
108,1,lv_l5,2.999889875354711e-05,0.006151186000901288
108,2,lv_l10,0.00012964826601091772,0.026583995815285952
108,3,lv_l20,0.00016436392616014928,0.0337023398743908
108,4,SIQ,0.00022876235016155988,0.0469070474022211
108,5,SIQ_delta,0.0006236415356397629,0.12787586354830113
108,6,SIQ_theta,0.0004753133107442409,0.09746159707766977
108,7,SIQ_alpha,0.00024131622922141105,0.04948118339849108
108,8,SIQ_beta,0.00014546159945894033,0.02982647335195084
108,9,BCI,0.0002646462817210704,0.05426494207960694
108,10,BSAR,1.0134331205335911e-06,0.0002078014821507019
108,11,d0MaxAmp,2.0055983895872487e-07,4.112420538770788e-05
108,12,d0MeanMaxAmp,1.3306097912391124e-07,2.7283762606667115e-05
108,13,d0VarMaxAmp,5.6877478726846675e-08,1.1662559808792037e-05
108,14,d0VarMeanAmp,5.851141793300485e-09,1.199759423968279e-06
108,15,d0VarVarAmp,1.8755752506649515e-08,3.8458119147333775e-06
108,16,d0MeanVarAmp,8.230935932829198e-09,1.6877292163382425e-06
108,17,d0MaxMaxFourAmp,1.1030476088080832e-07,2.2617666952943225e-05
108,18,d0MeanMaxFourAmp,2.250678505788528e-07,4.614950112359991e-05
108,19,d0VarMaxFourAmp,8.51369552634651e-09,1.7457082397535129e-06
108,20,d1MaxAmp,7.464520734856706e-08,1.5305780330439242e-05
108,21,d1MeanMaxAmp,2.54610235117525e-08,5.2207080226767365e-06
108,22,d1VarMaxAmp,6.070359326315611e-09,1.2447093346737617e-06
108,23,d1VarMeanAmp,1.2437006979837406e-08,2.5501717198349396e-06
108,24,d1VarVarAmp,1.4578644957907727e-08,2.989308291411489e-06
108,25,d1MeanVarAmp,3.2334831701064104e-08,6.630162184789093e-06
108,26,d1MaxMaxFourAmp,1.5904632277852215e-08,3.261198093327992e-06
108,27,d1MeanMaxFourAmp,7.693251369289555e-09,1.5774785772292089e-06
108,28,d1VarMaxFourAmp,1.2148831274316763e-08,2.491082138575266e-06
108,29,d2MaxAmp,8.950483021408218e-08,1.835270231580784e-05
108,30,d2MeanMaxAmp,8.011876673208462e-08,1.6428117591269993e-05
108,31,d2VarMaxAmp,1.4788565039225432e-08,3.032351786978367e-06
108,32,d2VarMeanAmp,1.7449488964871307e-08,3.577966415547386e-06
108,33,d2VarVarAmp,4.0194258588144294e-08,8.241714563430942e-06
108,34,d2MeanVarAmp,7.209069963209913e-08,1.4781986032727768e-05
108,35,d2MaxMaxFourAmp,3.266925574507695e-08,6.698734851899194e-06
108,36,d2MeanMaxFourAmp,1.0602675359905334e-07,2.174047413598445e-05
108,37,d2VarMaxFourAmp,1.370717583881742e-08,2.8106161104216043e-06
108,38,linelengthmean,7.056219430978672e-08,1.4468570509772963e-05
108,39,kurtavg,1.490032673245878e-06,0.0003055268193627218
108,40,shanavg,1.4509984325172809e-08,2.975229630512575e-06
108,41,nlemean,1.5962026367333237e-08,3.2729665826532343e-06
108,42,nleavgstd,2.372082796853192e-08,4.863886042235752e-06
108,43,deltakurtosis,4.69515252916608e-05,0.009627272236480936
108,44,thetakurtosis,0.0001641368871787563,0.033655786198688344
108,45,alphakurtosis,9.72315319813788e-05,0.019937039798813422
108,46,betakurtosis,0.00010263490548823029,0.021044985651960977
108,47,deltameanrat,0.00023952173069119453,0.04911322675020243
108,48,thetameanrat,5.551858703256585e-05,0.01138392306164768
108,49,alphameanrat,5.9254278312437236e-05,0.012149915576680149
108,50,betameanrat,1.4779949196963571e-05,0.0030305851338507796
108,51,deltaminrat,0.00022638902009930462,0.04642040304989344
108,52,thetaminrat,8.628873183624819e-05,0.01769325079787788
108,53,alphaminrat,5.2503844926832244e-05,0.010765759055379834
108,54,betaminrat,1.1729773177648894e-05,0.002405155507769096
108,55,deltastdrat,4.7378500312333927e-05,0.009714822209280806
108,56,thetastdrat,3.14910284942016e-05,0.0064571428177713445
108,57,alphastdrat,1.160617102868855e-05,0.0023798112504811084
108,58,betastdrat,4.434547918208409e-06,0.0009092910142771212
108,59,deltapctrat,0.00029124654247425497,0.059719247349595085
108,60,thetapctrat,0.00010872389248106629,0.022293514534894525
108,61,alphapctrat,5.37804480700288e-05,0.011027522777030074
108,62,betapctrat,5.178379433345981e-05,0.010618114797959568
108,63,deltathetamean,3.658964715214097e-06,0.0007502599585044923
108,64,deltaalphamean,1.9428930499998387e-06,0.0003983845083311367
108,65,thetaalphamean,2.5973688025260344e-05,0.005325828374078817
108,66,deltathetamin,4.1294519178336486e-05,0.008467319762986255
108,67,deltaalphamin,1.2158614481450059e-05,0.0024930881564380098
108,68,thetaalphamin,6.806851160945371e-05,0.013957248202811131
108,69,deltathetastd,6.863799626444234e-06,0.0014074019357188253
108,70,deltaalphastd,4.440427801455371e-06,0.0009104966670516707
108,71,thetaalphastd,5.801705356134335e-06,0.0011896226278568915
108,72,deltathetapct,3.948882294935174e-06,0.0008097067059483334
108,73,deltaalphapct,4.964433173881844e-06,0.0010179424282360096
108,74,thetaalphapct,6.210639185155742e-06,0.0012734733073447183
108,75,meanlogentropy,7.155692583182827e-05,0.014672537284130429
108,76,xcorrmean,2.5103700451722943e-08,5.147439979649219e-06
108,77,xcorrstd,2.7556678105611354e-05,0.00565041583649923
108,78,corrmean,3.3373878977727145e-05,0.006843215774355563
108,79,geomeanamp,1.1159025348206342e-07,2.2881253431835806e-05
108,80,harmmeanamp,1.8117172828624462e-07,3.714873029003004e-05
108,81,meanskewamp,2.5965640816139057e-05,0.005324178317505079
108,82,stdskewamp,2.1417696189018898e-05,0.004391635641420747
108,83,overallskewamp,3.4143595257773995e-05,0.007001043834824954
108,84,meaniqrchannelamp,1.9135234197165119e-07,3.9236235198017775e-05
108,85,overalliqramp,1.1507477637451302e-07,2.3595744607393434e-05
108,86,avgspectent,7.997670763870701e-05,0.016398988791787587
108,87,sdspectent,4.6091299736872315e-06,0.0009450885515298154
108,88,pctchangepoint,3.094277417403646e-05,0.00634472488113843
108,89,pctpeakpoint,0.00014235140406526625,0.02918873692959722
108,90,avgspectkurt,5.8201632782584056e-05,0.011934073705272167
108,91,sdspectkurt,9.568144014338031e-05,0.01961919802427561
108,92,meanrms,2.7805336344499665e-07,5.7014024773964286e-05
108,93,sdrms,2.1531481309011724e-07,4.414966945778311e-05
120,0,SignalSD,1.2583925013132102e-07,2.2230231735569646e-05
120,1,lv_l5,3.504906635498628e-05,0.006191620391679165
120,2,lv_l10,0.0001515299954917282,0.026768650569322802
120,3,lv_l20,0.00018942728638648987,0.03346342630790739
120,4,SIQ,0.0002556806430220604,0.04516746514897715
120,5,SIQ_delta,0.0007278798148036003,0.12858418134120908
120,6,SIQ_theta,0.0005550208152271807,0.09804763877478047
120,7,SIQ_alpha,0.00028634199406951666,0.050583970240983836
120,8,SIQ_beta,0.0001742564927553758,0.030783417823430345
120,9,BCI,0.00030034733936190605,0.05305809553227078
120,10,BSAR,1.1670678077280172e-06,0.00020616928176099827
120,11,d0MaxAmp,2.794978684050875e-07,4.937491583714048e-05
120,12,d0MeanMaxAmp,1.7435424126688304e-07,3.080068566363398e-05
120,13,d0VarMaxAmp,9.003391454598386e-08,1.5905012008010486e-05
120,14,d0VarMeanAmp,7.572015015000488e-09,1.3376402697331193e-06
120,15,d0VarVarAmp,2.555977474116844e-08,4.515282115970832e-06
120,16,d0MeanVarAmp,1.7666181406639225e-08,3.120833175200668e-06
120,17,d0MaxMaxFourAmp,1.3540069687678624e-07,2.391931663282696e-05
120,18,d0MeanMaxFourAmp,2.724263765685464e-07,4.812569588328309e-05
120,19,d0VarMaxFourAmp,1.0959966267876098e-08,1.936141463769499e-06
120,20,d1MaxAmp,9.675344614379355e-08,1.7092056148991206e-05
120,21,d1MeanMaxAmp,3.914928115023031e-08,6.915947062163665e-06
120,22,d1VarMaxAmp,1.2245019220813447e-08,2.1631535041818815e-06
120,23,d1VarMeanAmp,1.5610705617064013e-08,2.757721482454361e-06
120,24,d1VarVarAmp,1.8995303108226835e-08,3.3556302150768074e-06
120,25,d1MeanVarAmp,4.4267160603794764e-08,7.820050083508124e-06
120,26,d1MaxMaxFourAmp,1.88822646407516e-08,3.3356613156723227e-06
120,27,d1MeanMaxFourAmp,1.0107701342576547e-08,1.7855839328740466e-06
120,28,d1VarMaxFourAmp,1.492958823234858e-08,2.6373981549905667e-06
120,29,d2MaxAmp,1.1067243121942738e-07,1.955092540824358e-05
120,30,d2MeanMaxAmp,1.3480310201430257e-07,2.381374804223909e-05
120,31,d2VarMaxAmp,2.396678233651528e-08,4.23387078944523e-06
120,32,d2VarMeanAmp,2.2984627534583524e-08,4.060367460202877e-06
120,33,d2VarVarAmp,5.064811858801477e-08,8.947283236408468e-06
120,34,d2MeanVarAmp,1.014778376884351e-07,1.7926647254209554e-05
120,35,d2MaxMaxFourAmp,3.9416093500221905e-08,6.9630810077651805e-06
120,36,d2MeanMaxFourAmp,1.337375437060473e-07,2.3625511000969717e-05
120,37,d2VarMaxFourAmp,1.7108700234302887e-08,3.0223509001050916e-06
120,38,linelengthmean,8.696258646523347e-08,1.5362444129548137e-05
120,39,kurtavg,1.7809218206821242e-06,0.000314610145367056
120,40,shanavg,2.7522302659122033e-08,4.8619740293293865e-06
120,41,nlemean,2.078826710771864e-08,3.672367681015632e-06
120,42,nleavgstd,3.049578722880142e-08,5.387257285365422e-06
120,43,deltakurtosis,5.4572108638240024e-05,0.009640478785917433
120,44,thetakurtosis,0.0001784079649951309,0.03151679941810158
120,45,alphakurtosis,0.00010522293450776488,0.018588240279271008
120,46,betakurtosis,0.00011767393152695149,0.020787780953476866
120,47,deltameanrat,0.0002837296051438898,0.05012247662003873
120,48,thetameanrat,6.20074279140681e-05,0.01095397096230212
120,49,alphameanrat,6.333554483717307e-05,0.011188590502244904
120,50,betameanrat,1.643112045712769e-05,0.002902652511484519
120,51,deltaminrat,0.00027794530615210533,0.04910064673086661
120,52,thetaminrat,9.858900011749938e-05,0.017416317380332332
120,53,alphaminrat,5.865014827577397e-05,0.010360888086470425
120,54,betaminrat,1.3607688742922619e-05,0.002403876960685896
120,55,deltastdrat,5.28006385138724e-05,0.009327538337398905
120,56,thetastdrat,3.5877055779565126e-05,0.00633788951489613
120,57,alphastdrat,1.2939208318130113e-05,0.002285786025319374
120,58,betastdrat,4.979925506631844e-06,0.0008797326583142586
120,59,deltapctrat,0.0003400518908165395,0.0600721343069159
120,60,thetapctrat,0.00012207338295411319,0.02156496950659623
120,61,alphapctrat,5.952233914285898e-05,0.010514965650288657
120,62,betapctrat,5.583752863458358e-05,0.009864022550936572
120,63,deltathetamean,4.64875256511732e-06,0.0008212290417817748
120,64,deltaalphamean,2.4447469968436053e-06,0.00043187870412416274
120,65,thetaalphamean,3.0229361072997563e-05,0.005340191563201979
120,66,deltathetamin,5.548365516006015e-05,0.009801508753885831
120,67,deltaalphamin,1.7963731806958094e-05,0.0031733971752658085
120,68,thetaalphamin,8.396353950956836e-05,0.01483264513010467
120,69,deltathetastd,8.003910807019565e-06,0.0014139371606648602
120,70,deltaalphastd,5.351809249987127e-06,0.0009454280735750128
120,71,thetaalphastd,6.794977707613725e-06,0.001200372132865134
120,72,deltathetapct,4.483530119614443e-06,0.0007920415406832419
